name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,description
chittagong,9/26/2016,33,26,30,40.6,26,36.4,25.5,77.8,36,100,100,rain,18.4,180.7,1006.3,73.9,5.4,161.2,13.8,6,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,9/27/2016,33,27,29.9,42.3,31.2,37.4,26.4,82,37.2,100,100,rain,20.3,192.8,1006.3,79.4,5.1,206.5,17.8,7,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,9/28/2016,32,26.6,29.3,42.3,26.6,35.9,25.9,82.5,47.2,100,100,rain,22.3,166.5,1005.5,89.4,5.1,88,7.7,3,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,9/29/2016,32.9,27,30,41.9,31.3,36.7,25.6,78.1,10.5,100,70.83,rain,18.4,161.7,1005.3,68.8,5.6,209.6,18.1,7,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,9/30/2016,34,27,30.5,43.5,30.6,37.5,25.7,76.2,8.4,100,100,rain,12.6,129.7,1005,66.7,5.6,227.6,19.5,8,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/1/2016,33,26.8,30.2,42.1,30.1,36.9,25.5,76.8,15,100,100,rain,17.3,182.7,1007.1,76.5,5.6,161.2,13.9,6,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/2/2016,32.1,27.3,30,42.4,32.5,37,25.9,79.4,22.1,100,100,rain,20.3,185.9,1008.4,70,5.6,102.3,8.8,3,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/3/2016,31,25,28.4,38,25,33.7,25.6,85,36.1,100,100,rain,18.4,239.3,1006.9,80,4.5,102.2,9,4,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/4/2016,30.9,24.6,28.5,38.8,24.6,33.9,25.5,83.9,29.3,100,100,rain,13.7,110.6,1005.4,78.9,4.9,96.4,8.5,3,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/5/2016,32,26.8,28.6,42.3,30.6,34.8,26.1,86.2,32.2,100,100,rain,15.1,123.1,1004.8,81,5,68,5.8,3,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/6/2016,34,26.8,30,41.9,30.3,35.9,25.2,76.4,32.7,100,100,rain,18.4,127.2,1005.9,79.6,5.5,111.6,9.7,4,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/7/2016,33,27,29.9,42.1,31.1,36.6,25.8,79.3,23.3,100,100,rain,19.1,144.6,1006.8,75.2,5.4,186.4,15.9,7,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/8/2016,33,26.9,29.8,42.3,30.4,36.2,25.6,79,15.1,100,100,rain,192.6,136.3,1007.7,72.9,5.2,135.1,11.6,5,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/9/2016,32.8,26.8,29.5,41.9,30.6,35.8,25.6,80.2,29.9,100,100,rain,22.3,145.9,1006.5,73.5,5.1,161.2,13.8,6,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/10/2016,29,25.5,27.2,35.7,25.5,30.6,25.3,89.5,127.1,100,100,rain,33.8,163.4,1005.8,84.8,4.5,103,9,4,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/11/2016,29,23.9,26.5,35.6,23.9,28.8,24.4,88.6,472.8,100,100,rain,29.9,149.7,1005.7,91.3,4.4,71.7,6.1,3,0.36,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,10/12/2016,28.9,24,26,36.4,24,27.5,24.5,91.5,122.1,100,100,rain,29.9,140.2,1005.5,86.5,4.4,117.1,10.3,4,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/13/2016,30,24.9,27.8,36.1,24.9,31.7,25,84.8,4.8,100,62.5,rain,18,120.4,1007.7,65.1,4.8,192.1,16.7,7,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/14/2016,31,25.6,28.2,39.1,25.6,32.5,25.1,83.6,3.8,100,62.5,rain,14.8,128.9,1008,71.9,4.2,212.3,18.4,7,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/15/2016,33,25.6,28.9,42.1,25.6,34.3,25.4,81.9,1.4,100,25,rain,22.3,214.4,1008,53.7,4.4,238.3,20.8,8,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
chittagong,10/16/2016,33,26.6,29.5,42.1,26.6,35.3,25.3,78.9,0.6,100,16.67,rain,22.3,283.4,1008.1,37.6,4.4,249.7,21.9,9,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
chittagong,10/17/2016,33.1,26.9,29.7,42.4,30.4,36.5,25.9,80.5,0,0,0,,21.6,241.2,1006.8,30.6,4.7,251.1,21.9,9,0.52,Partially cloudy,Partly cloudy throughout the day.
chittagong,10/18/2016,32.1,26.6,29.2,40.7,26.6,34.9,25.5,81.1,0,0,0,,23.4,157.7,1006.7,39.1,4.7,249,21.4,9,0.54,Partially cloudy,Partly cloudy throughout the day.
chittagong,10/19/2016,33,26,29.7,40.7,26,36,25.5,78.9,0,0,0,,22.3,194.3,1005.6,42.9,4.7,248.9,21.7,9,0.58,Partially cloudy,Partly cloudy throughout the day.
chittagong,10/20/2016,33.9,26.1,29.7,41.7,26.1,35.2,25.1,77.1,0,0,0,,18.7,205.5,1004.6,29.3,4.1,251.4,21.9,9,0.63,Partially cloudy,Clearing in the afternoon.
chittagong,10/21/2016,34.8,25.6,29.5,39.2,25.6,32.4,21.8,66,0,0,0,,18.4,192,1005.8,11.9,4.7,253.2,21.9,9,0.68,Clear,Clear conditions throughout the day.
chittagong,10/22/2016,33.9,23.9,28.9,34.1,23.9,30,19.8,61.2,0,0,0,,19.1,113.7,1006.7,0.9,4.9,250.4,21.9,9,0.74,Clear,Clear conditions throughout the day.
chittagong,10/23/2016,33,21.7,28.4,34.1,21.7,29.7,20.5,64.8,0,0,0,,19.4,219.4,1006.5,15,4.9,238.5,20.5,8,0.79,Clear,Clear conditions throughout the day.
chittagong,10/24/2016,32,24.8,28.9,34.9,24.8,31.2,21.2,64.7,0,0,0,,23.6,219.8,1004.9,82.3,5,232.4,20.2,8,0.84,Partially cloudy,Partly cloudy throughout the day.
chittagong,10/25/2016,33,25.9,29,37,25.9,31.8,22.4,68.9,0.7,100,12.5,rain,20.5,209.3,1005.5,70.9,4.7,216.2,18.8,7,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
chittagong,10/26/2016,33,26,29,38.1,26,32.8,23.6,73.7,5.5,100,95.83,rain,9.4,130.7,1008.8,56.8,4.8,185.8,16.2,6,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/27/2016,31,25.8,28.4,36.2,25.8,31.6,23.8,77,5.4,100,66.67,rain,18.4,79.1,1011.6,70.6,4.6,192.2,16.8,7,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/28/2016,31.8,25,27.4,39.1,25,30.2,23.8,81.3,3.5,100,83.33,rain,9.4,84.7,1010.8,72,4.9,215.7,18.6,8,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/29/2016,32.1,24.8,27.4,36.2,24.8,29.5,23.4,79.8,7.9,100,83.33,rain,22.3,137.7,1010.9,57.2,4.9,192,16.6,7,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/30/2016,31,24.6,27.9,37.7,24.6,31.3,24,80,3.1,100,83.33,rain,12.2,90.1,1011.6,59.7,4.7,223.4,19.3,8,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,10/31/2016,33,25,28.7,37.7,25,31.9,23.4,74.2,2.3,100,50,rain,18.4,196.1,1013.6,31.1,4.6,210.6,18.3,7,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
chittagong,11/1/2016,33.4,25.9,28.5,41.8,25.9,32.8,24.4,79,1.6,100,45.83,rain,14.4,297.5,1011.9,31.7,5,207.2,18,7,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
chittagong,11/2/2016,33.2,25,29.1,40.6,25,32.9,23.8,74.3,12.2,100,100,rain,18.4,186.6,1011.6,50.2,4.7,108.3,9.3,4,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,11/3/2016,33.9,25,29.5,42.3,25,34.4,24.5,75.4,21.3,100,100,rain,14.8,129.1,1011.9,67.8,5.1,93.6,7.9,4,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,11/4/2016,28,24.9,26.7,33.5,24.9,29.3,24.5,87.7,125,100,100,rain,25.9,147.4,1011,88,4.1,103.2,8.7,4,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,11/5/2016,27.8,20,23.7,32.4,20,23.9,21.4,87.4,297.4,100,100,rain,36.9,93.4,1007.3,94.1,4.1,110.2,9.6,4,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.
chittagong,11/6/2016,28.3,21,24.3,34.9,21,25.4,23.1,92.7,53.9,100,100,rain,33.8,106.5,1004.2,85.3,3.5,176.3,15.2,6,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,11/7/2016,28,23.9,25.7,31.2,23.9,26.1,23.3,86.8,4.9,100,58.33,rain,20.2,220.4,1007.5,82,4.7,205.6,17.8,8,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
chittagong,11/8/2016,30,23.6,26.2,30.8,23.6,26.7,21.2,75.4,0,0,0,,22.3,221,1010.5,34.8,4.4,231.6,19.9,8,0.28,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/9/2016,30,21.8,26.3,31.3,21.8,26.9,20.6,71.5,0,0,0,,22.3,282.8,1011.7,40.4,4.7,221.3,19,8,0.34,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/10/2016,30,22.9,26.1,32.6,22.9,26.9,20.9,73.9,0,0,0,,15.1,196.7,1011.2,41.6,4.7,215.2,18.7,8,0.39,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/11/2016,29.1,21.5,25.3,29.9,21.5,25.5,18.7,68.2,0,0,0,,18.4,238,1012.2,34.5,3.8,207.5,17.9,8,0.43,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/12/2016,31,21,25.2,35.5,21,25.5,19.7,73.3,0,0,0,,18.4,202.4,1013.4,24.1,3.7,200.5,17.4,7,0.47,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/13/2016,30,21.4,25.9,31.8,21.4,26.2,20.3,72.8,0,0,0,,16.7,188.2,1014.2,5.2,3.7,204.5,17.5,8,0.49,Clear,Clear conditions throughout the day.
chittagong,11/14/2016,29.2,20.8,25.8,29.9,20.8,26.1,19.9,71.6,0,0,0,,18.4,178,1012.9,11.7,4.1,213.8,18.5,8,0.5,Clear,Clear conditions throughout the day.
chittagong,11/15/2016,30,22,25.6,32.5,22,26.2,20.4,73.9,0,0,0,,20.5,242.3,1012.9,25.5,4.4,209.5,18.2,8,0.51,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/16/2016,29.9,20.6,25.6,32.9,20.6,26.2,20.2,73.3,0,0,0,,22.3,242.9,1012.5,29.4,4.3,194,16.9,7,0.53,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/17/2016,29,21.7,25.6,32,21.7,26.4,21,76.4,0,0,0,,23,268.7,1012.5,12.6,4.7,218.3,18.7,8,0.56,Clear,Clear conditions throughout the day.
chittagong,11/18/2016,29.1,20.6,25,30.8,20.6,25.7,20.4,76.2,0,0,0,,23,228.4,1011.9,5.2,4.9,221.4,19.3,8,0.61,Clear,Clear conditions throughout the day.
chittagong,11/19/2016,29,19.3,24.7,29,19.3,24.7,17.6,67.8,0,0,0,,22.3,188.6,1010.6,5.7,4.6,223.4,19.5,8,0.66,Clear,Clear conditions throughout the day.
chittagong,11/20/2016,28,18.8,24.1,28.6,18.8,24.3,17.6,69,0,0,0,,13,160.3,1011.5,7.1,4.6,217.5,18.8,8,0.71,Clear,Clear conditions throughout the day.
chittagong,11/21/2016,28,18.6,23.7,28.6,18.6,23.9,18.1,71.9,0,0,0,,17.3,224.3,1011,6.9,3.8,202.7,17.3,8,0.76,Clear,Clear conditions throughout the day.
chittagong,11/22/2016,27.2,18.3,23.5,27.7,18.3,23.5,17.4,70.5,0,0,0,,20.5,188.3,1010.4,9.5,4.3,206.7,17.9,8,0.81,Clear,Clear conditions throughout the day.
chittagong,11/23/2016,27.1,19,23.8,27.7,19,23.9,17.7,69.7,0,0,0,,14.8,196.6,1011.5,17.8,4.1,209.6,18.1,8,0.86,Clear,Clear conditions throughout the day.
chittagong,11/24/2016,29,18.9,23.5,29.8,18.9,23.6,17.4,70.4,0,0,0,,129.6,187.3,1011.3,13.2,4.2,204.4,17.7,7,0.9,Clear,Clear conditions throughout the day.
chittagong,11/25/2016,27.6,17.3,23.5,28.2,17.3,23.7,17.8,71.8,0,0,0,,16.6,200.5,1010.8,13.8,4.3,198.6,17.2,7,0.94,Clear,Clear conditions throughout the day.
chittagong,11/26/2016,27.1,18,23.1,27.5,18,23.1,18,74.7,0,0,0,,16.6,164.9,1010.6,14.9,4.3,190.3,16.5,7,0.97,Clear,Clear conditions throughout the day.
chittagong,11/27/2016,28.9,18.1,23.3,29.4,18.1,23.4,17.7,72.4,0,0,0,,11.9,150.2,1010.6,24.5,4.1,194,16.8,7,0.99,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/28/2016,27.9,18.9,23.5,28.6,18.9,23.6,17.6,70.9,0,0,0,,3.6,79,1011.4,26.7,4.2,177.8,15.4,7,1,Partially cloudy,Partly cloudy throughout the day.
chittagong,11/29/2016,29,18.8,23.7,30.3,18.8,23.9,18.2,72.4,0,0,0,,7.6,199.7,1012.9,4.1,3.6,186.9,16.1,7,1,Clear,Clear conditions throughout the day.
chittagong,11/30/2016,29,17.6,24.1,29.5,17.6,24.2,18.8,73.7,0,0,0,,8.3,188.5,1014.1,2.7,4.5,193.8,16.6,7,0,Clear,Clear conditions throughout the day.
chittagong,12/1/2016,29.1,19.8,24.4,30.8,19.8,24.8,19.1,73.9,0,0,0,,7.6,105.6,1014.3,63.3,4.4,202.3,17.5,7,0.02,Partially cloudy,Partly cloudy throughout the day.
chittagong,12/2/2016,30,19.1,24.9,31.9,19.1,25.3,19.6,73.6,0,0,0,,14.8,144.3,1014.6,44.6,4.2,196.5,17,7,0.04,Partially cloudy,Partly cloudy throughout the day.
chittagong,12/3/2016,30,20.8,25.2,31.2,20.8,25.4,18.5,68,0,0,0,,25.9,241.6,1015.1,22.2,4.3,200.8,17.4,7,0.07,Partially cloudy,Partly cloudy throughout the day.
chittagong,12/4/2016,30,17.9,24.8,32.4,17.9,25.3,19.3,72.6,0,0,0,,23,268.5,1014.6,0.8,3.9,206.7,17.8,8,0.11,Clear,Clear conditions throughout the day.
chittagong,12/5/2016,29.1,18.6,24.7,30.3,18.6,25.1,19.4,73.7,0,0,0,,23.4,191.6,1013.6,1.4,4.3,205.4,17.7,7,0.15,Clear,Clear conditions throughout the day.
chittagong,12/6/2016,30,16.4,23.9,31.3,16.4,24.3,19.4,77.7,0,0,0,,20.9,181.3,1014,0.2,4.1,204.9,17.7,7,0.2,Clear,Clear conditions throughout the day.
chittagong,12/7/2016,29.9,18.8,23.6,30.7,18.8,23.6,18.6,74.9,0,0,0,,18,219.9,1012.7,14.4,4.2,203.9,17.7,7,0.26,Clear,Clear conditions throughout the day.
chittagong,12/8/2016,30,17.8,23.6,29.4,17.8,23.6,17.6,72.4,0,0,0,,19.8,193.1,1011.5,11,4,206.2,17.8,7,0.31,Clear,Clear conditions throughout the day.
chittagong,12/9/2016,29.9,18.2,23.8,29.2,18.2,23.8,17.8,72,0,0,0,,19.8,108.7,1009.9,54.6,4.2,203,17.6,7,0.37,Partially cloudy,Partly cloudy throughout the day.
chittagong,12/10/2016,29.1,16.7,24.2,30.8,16.7,24.4,18.4,72.1,0,0,0,,23,310.1,1010,45.5,3.9,204.1,17.7,7,0.41,Partially cloudy,Partly cloudy throughout the day.
chittagong,12/11/2016,30,17.2,23.9,31.3,17.2,24.1,18.5,73.3,0,0,0,,22.3,239,1010.5,27.3,4.1,189.2,16.3,7,0.45,Partially cloudy,Partly cloudy throughout the day.
chittagong,12/12/2016,29,18.9,23.5,29.7,18.9,23.6,17.5,71.6,0,0,0,,20.9,231,1010.8,5.4,3.6,194.4,16.9,7,0.48,Clear,Clear conditions throughout the day.
chittagong,12/13/2016,28,17.1,22.9,32.1,17.1,23.1,16.8,70.6,0,0,0,,19.4,255.8,1011.5,0.4,3.7,193.6,16.6,7,0.5,Clear,Clear conditions throughout the day.
chittagong,12/14/2016,28,16.9,22.1,28,16.9,22.1,15.8,69.3,0,0,0,,23.8,274.5,1012.2,2.3,3.5,185.7,16.1,7,0.5,Clear,Clear conditions throughout the day.
chittagong,12/15/2016,26,17.4,21.7,26,17.4,21.7,16.9,75.2,0,0,0,,22.7,227.3,1012.6,2.8,3.4,172.8,14.9,7,0.52,Clear,Clear conditions throughout the day.
chittagong,12/16/2016,26.2,17.4,22,26.2,17.4,22,17.4,75.9,0,0,0,,22.3,215.5,1013.6,6.5,3.7,179.1,15.3,7,0.54,Clear,Clear conditions throughout the day.
chittagong,12/17/2016,26.1,18,22.5,26.1,18,22.5,17.1,72.7,0,0,0,,16.6,235.6,1013.4,32.9,3.7,179.3,15.5,7,0.58,Partially cloudy,Clearing in the afternoon.
chittagong,12/18/2016,26.1,18.7,22.3,26.1,18.7,22.3,17.3,74.7,0,0,0,,14.8,162.3,1014.6,18.4,2.9,172.4,14.8,7,0.63,Clear,Clear conditions throughout the day.
chittagong,12/19/2016,27.8,17.3,22.4,28.3,17.3,22.4,17.2,74.2,0,0,0,,15.5,246,1014.1,1.6,2.6,164.2,14.2,6,0.68,Clear,Clear conditions throughout the day.
chittagong,12/20/2016,25,17.8,21.6,25,17.8,21.6,17.3,77.2,0,0,0,,15.1,177.2,1013.6,9.2,2.6,162.3,13.9,7,0.73,Clear,Clear conditions throughout the day.
chittagong,12/21/2016,25,16,21.4,25,16,21.4,16.7,76.2,0,0,0,,18.9,254,1013.3,20.3,2.5,137.9,12,5,0.78,Partially cloudy,Partly cloudy throughout the day.
chittagong,12/22/2016,26,17.5,21.9,26,17.5,21.9,16.9,74.2,0,0,0,,15.5,210.7,1012.6,1.6,2.8,151.1,13,6,0.82,Clear,Clear conditions throughout the day.
chittagong,12/23/2016,27,18.8,22.5,27.7,18.8,22.6,17.7,75.9,0,0,0,,11.2,160.7,1011.2,7.1,3,147.7,12.7,6,0.87,Clear,Clear conditions throughout the day.
chittagong,12/24/2016,27.1,19,23.1,28.2,19,23.2,18.3,75.9,0,0,0,,6.1,111.5,1011.3,27.6,3.1,148.4,12.9,6,0.91,Partially cloudy,Partly cloudy throughout the day.
chittagong,12/25/2016,27,18.6,23.2,28,18.6,23.3,18.7,77.3,0,0,0,,7.9,117,1012.6,5.7,2.8,170.2,14.7,7,0.94,Clear,Clear conditions throughout the day.
chittagong,12/26/2016,27,18.3,22.3,27.7,18.3,22.4,18.4,80,0,0,0,,15.7,208.3,1012.5,7.6,2.5,173,14.9,7,0.97,Clear,Clear conditions throughout the day.
chittagong,12/27/2016,27,18.4,22.5,27.9,18.4,22.6,17.4,74.3,0,0,0,,22.3,233.9,1013.4,7.6,2.8,160.7,13.9,6,0.99,Clear,Clear conditions throughout the day.
chittagong,12/28/2016,26.1,18,21.9,26.1,18,21.9,17.7,78.1,0,0,0,,19.4,219.7,1013.3,15,2.9,188.2,16.2,7,1,Clear,Clear conditions throughout the day.
chittagong,12/29/2016,29,17.7,22.3,31.3,17.7,22.5,17.9,77,0,0,0,,18.4,152.2,1014.3,1.9,3.9,184.9,15.9,7,0,Clear,Clear conditions throughout the day.
chittagong,12/30/2016,27,17.7,22.2,27.7,17.7,22.3,17.7,77.1,0,0,0,,11.9,160.6,1014.9,9.3,3.3,180.3,15.6,7,0.01,Clear,Clear conditions throughout the day.
chittagong,12/31/2016,27,17.7,22.3,27.7,17.7,22.4,15.9,69.4,0,0,0,,18.4,106.8,1014.9,2.3,3.3,177.1,15.3,7,0.02,Clear,Clear conditions throughout the day.
chittagong,1/1/2017,27.1,17.9,22.6,27.2,17.9,22.6,15.1,64.7,0,0,0,,13,160.7,1015.2,0.5,3,179.9,15.5,7,0.05,Clear,Clear conditions throughout the day.
chittagong,1/2/2017,28,16.5,22.5,28.8,16.5,22.6,16.5,70.7,0.1,100,4.17,rain,14.4,201.5,1014.3,0.3,3.2,184.5,15.9,7,0.09,Rain,Clear conditions throughout the day with morning rain.
chittagong,1/3/2017,29,16.8,22.2,29.8,16.8,22.3,16.6,72.9,0.1,100,4.17,rain,22.3,203.3,1013.4,5.4,4,188.6,16.2,7,0.13,Rain,Clear conditions throughout the day with early morning rain.
chittagong,1/4/2017,27,16.9,22.2,27.6,16.9,22.2,16.8,73.9,0.1,100,4.17,rain,22.3,248,1012.9,0.1,3.5,182.9,15.8,7,0.18,Rain,Clear conditions throughout the day with early morning rain.
chittagong,1/5/2017,27,16,21.8,27,16,21.8,16.3,73.7,0.1,100,4.17,rain,21.2,214.7,1012.2,0.6,3.3,188.3,16.3,7,0.23,Rain,Clear conditions throughout the day with early morning rain.
chittagong,1/6/2017,26,17,21.5,26,17,21.5,16.3,73.9,0.7,100,8.33,rain,25.9,286.3,1012.3,0.2,3,191.3,16.5,7,0.28,Rain,Clear conditions throughout the day with early morning rain.
chittagong,1/7/2017,25,16,20.8,25,16,20.8,15.7,74.2,0,0,0,,18.7,257.7,1011.7,0.3,2.8,198.5,17.2,7,0.35,Clear,Clear conditions throughout the day.
chittagong,1/8/2017,27,15.8,21.4,26.7,15.8,21.3,13.4,62.9,0,0,0,,27.7,221.2,1011.2,0.1,3.5,202.3,17.4,7,0.4,Clear,Clear conditions throughout the day.
chittagong,1/9/2017,27,13.7,21.5,27.3,13.7,21.6,15,68.7,0,0,0,,18.4,260.3,1011,0,3.7,199.2,16.9,7,0.44,Clear,Clear conditions throughout the day.
chittagong,1/10/2017,27.8,15.4,21.6,27.4,15.4,21.5,14.1,65.8,0,0,0,,31.7,288.9,1011,0.3,3.3,196.7,17,7,0.47,Clear,Clear conditions throughout the day.
chittagong,1/11/2017,26,16,21.1,26,16,21.1,14.3,67.7,0,0,0,,25.9,273.8,1011.8,0,3.8,191.3,16.5,7,0.49,Clear,Clear conditions throughout the day.
chittagong,1/12/2017,25,15.9,20.8,25,15.9,20.8,11,57.3,0,0,0,,37.1,341.7,1012.4,0,4.1,194.6,16.7,7,0.5,Clear,Clear conditions throughout the day.
chittagong,1/13/2017,26,14.6,19.4,26,14.6,19.4,10.6,58.4,0,0,0,,37.1,323.8,1013.4,0.1,3.9,198.8,17.1,7,0.51,Clear,Clear conditions throughout the day.
chittagong,1/14/2017,23.1,13.8,18.8,23.1,13.8,18.8,9.2,56.1,0,0,0,,27.7,310.8,1014.2,2.1,3.8,210.9,18.1,8,0.53,Clear,Clear conditions throughout the day.
chittagong,1/15/2017,25,12.9,19.2,25,12.9,19.2,11.1,61.4,0,0,0,,26.8,277.1,1014.9,0,3.2,204.5,17.5,8,0.56,Clear,Clear conditions throughout the day.
chittagong,1/16/2017,26,14.6,19.9,26,14.6,19.9,13.2,68,0,0,0,,25.9,284.6,1014,0.1,3.3,202,17.3,8,0.6,Clear,Clear conditions throughout the day.
chittagong,1/17/2017,26,14,20.4,26,14,20.4,12.5,63.8,0,0,0,,27.7,220.9,1014.4,0,2.9,199,17,8,0.64,Clear,Clear conditions throughout the day.
chittagong,1/18/2017,27,12,20.5,27,12,20.5,13,64.7,0,0,0,,22.3,244.3,1016.6,0,3.4,192.5,16.4,7,0.69,Clear,Clear conditions throughout the day.
chittagong,1/19/2017,29,14.7,21.4,28.3,14.7,21.3,13.4,63.8,0,0,0,,22.3,278.7,1016.4,0.1,3.3,210.3,18,8,0.73,Clear,Clear conditions throughout the day.
chittagong,1/20/2017,27.1,15.9,21.1,27,15.9,21.1,14.6,70.1,0,0,0,,24.1,306.7,1016,48.9,3.2,198.2,17.1,8,0.78,Partially cloudy,Partly cloudy throughout the day.
chittagong,1/21/2017,27.1,13.6,21.2,27,13.6,21.1,13.4,64.1,0,0,0,,27.7,294.2,1016.3,5.4,2.9,213.1,18.5,8,0.83,Clear,Clear conditions throughout the day.
chittagong,1/22/2017,27.1,13.3,20.8,27.1,13.3,20.8,14.8,71.3,0,0,0,,25.9,246.7,1016.6,15.8,3,208.6,18,8,0.87,Clear,Clear conditions throughout the day.
